customer_latitude,customer_longitude,store_latitude,store_longitude
24.56527207937267,46.635841727256775,24.56083660476327,46.63918200859834
25.458,49.601,25.432,49.573
24.813035873057725,46.89272576129922,24.80779,46.874028
30.95441870385291,41.008655726909645,30.97874020587818,41.018133497778884
22.797068620152316,39.067304357886314,22.80146,39.050394
28.414721499249282,36.52667976915836,28.4351756,36.5212459
24.4842617947593,39.6836260333657,24.47648,39.710092
24.458208084106445,46.289390563964844,24.4671827,46.2734551
16.89,42.58,16.9,42.54
21.66275405883789,39.17303466796875,21.6186363,39.191863
28.426,36.570,28.449,36.544
28.455,45.971,28.449,45.976
28.453591302214154,36.531115137040615,28.451980929305307,36.541684716939926
24.428782770037643,39.66472450643778,24.4577023104493,39.6544372290373
29.975009116686945,40.23896165192127,29.97180645736003,40.21578060307205
21.6199194,39.1500229,21.6157549,39.139707000000044
24.559005617411458,46.533062495291226,24.560477,46.6799634
26.390,50.090,26.383,50.097
26.35954793405182,50.19254475831985,26.432667,50.124583
24.439,39.639,24.472,39.647
30.011489808183956,40.22609878331423,30.003301410335006,40.21258631301111
29.9990018958427,40.2374217286706,30.0033494,40.2120529
30.94,40.99,30.94,41.0
26.383304595947266,50.17375946044922,26.4514167,50.1285479
24.748449024597505,46.62121932953596,24.7469830995223,46.6193198781967
27.589035999117353,41.73192445188761,27.494378505867505,41.67475687030142
24.581125896241296,46.673938147723675,24.5609903505732,46.5482735258103
29.857559204101562,40.203182220458984,29.9599619,40.2078611
24.52,39.67,24.47,39.64
29.57,43.63,29.62,43.5
29.630878454114637,43.52748502045869,29.632849678164362,43.52195531129837
29.647333377880535,43.53027351200581,29.632878281435474,43.521959604278955
29.62254782885457,43.54115054011345,29.6357296,43.5473404
24.78615853461944,46.61375739947511,Riyadh,NULL
24.78615853461944,46.61375739947511,Riyadh,NULL
24.78615853461944,46.61375739947511,Riyadh,NULL
24.78615853461944,46.61375739947511,Riyadh,NULL
24.78615853461944,46.61375739947511,Riyadh,NULL
29.990310733313798,40.22895433008671,29.9759903,40.2141615
24.803575832495632,46.839503198862076,24.74669675,46.8150723
21.28,40.44,21.29,40.44
21.56499565572837,39.20723989605903,21.574618,39.206625
24.7948130586,46.7796621099,24.80756250000000,46.75943750000000
24.873,46.609,24.853,46.649
29.952709956886405,40.17851170152426,29.9720651,40.1886462
21.26,40.42,21.29,40.42
24.817,46.665,24.809,46.763
21.58454215481465,39.206297770142555,21.6224351,39.1987112
21.546886444091797,39.28707504272461,21.622632,39.20021
21.58,39.17,21.58,39.16
29.8822621400339,40.2140194550157,29.867852,40.218941
24.599485398420168,46.75579346716403,24.589814854015493,46.77731271800994
29.99393061904432,40.27575854212046,29.9613574,40.2220875
24.62417521660055,46.80493723601102,24.705767196364437,46.783098857498885
24.62059211730957,46.542137145996094,24.562278,46.5234648
24.792,46.796,24.809,46.763
29.96164713623852,40.20276002757802,29.959834719800032,40.20680476427079
24.920450267430706,46.65398921817541,24.857873486935205,46.64028298188592
31.32091501458604,37.36170072108507,31.3208991,37.3516385
16.891706466674805,42.60594177246094,16.8805307,42.5721013
21.577,39.227,21.581,39.213
24.482358932495117,46.25110626220703,24.47462360093637,46.28494014890107
25.408750534057617,49.54159927368164,25.420066,49.564141
24.018712997436523,38.17264938354492,24.03175296173158,38.19299515214957
24.077804565429688,38.08384704589844,24.06901269999999,38.1163254
21.54820442199707,39.774112701416016,21.442507,39.797993
29.90492057800293,40.16786575317383,29.96445258362258,40.22195224113921
29.93085935962978,40.19811261445284,29.97204524344295,40.21510650347426
24.89148121785793,46.62395484745502,24.82246104085511,46.649667
26.288570404052734,50.186363220214844,26.3088856,50.1738967
21.312,39.243,21.319,39.261
29.964971613902048,40.21561034023762,29.961369,40.22217
31.3108601,37.3342315,31.3368859,37.3303071
31.33709716796875,37.32920837402344,31.3373353,37.3352813
31.67388343811035,38.64313888549805,31.66826639169671,38.6816204772808
28.488050584851674,48.47936455160379,28.4424119255123,48.4928919374943
24.6811580657959,46.738128662109375,24.66167772260893,46.72693373558197
24.49,39.63,24.48,39.57
21.33,40.43,21.32,40.43
24.78,46.72,24.78,46.81
24.82948464785688,46.558358743786805,24.780156390984864,46.6846336793661
21.600,39.170,21.579,39.236
21.5887917631688,39.2537467181683,21.579052,39.228465
29.970338821411133,40.2237663269043,29.9756772,40.1905451
26.305356979370117,44.048439025878906,26.3851125,43.9604463
28.41765785217285,36.53190231323242,28.415185,36.527928
24.735075432768642,46.671845354139805,24.732736200000005,46.6768096
26.367946657983264,50.102251544594765,26.30761564983292,50.18061089881134
21.61,39.15,21.58,39.21
29.97418535726171,40.18548941207186,29.9591563,40.2047307
24.844,46.815,24.849,46.824
18.29040357606,42.58546371012926,18.281092733309922,42.59371889609618
29.97318458557129,40.180110931396484,29.9592377,40.2042985000001
21.561849175076294,39.16693098843098,21.5435188647312,39.1713041261463
31.018136978149414,41.135536193847656,31.015196,41.06474679999999
25.921348964781163,45.38067989051342,25.8955181,45.3511612
24.66458511352539,46.728981018066406,24.687151,46.724101
25.85391313639811,43.499646708369255,25.867413271720174,43.49032800980434
27.4958813399164,41.66646011173725,27.488660011765116,41.668520042114245
26.30408116412041,50.175778605043895,26.30530261426993,50.18333565585441
24.772802352905273,46.69491958618164,24.7624175808688,46.72305011163941
21.624475479125977,39.15928649902344,21.622457,39.199175
21.61013705758932,39.2092277482152,21.622632,39.20021
31.33173633649185,37.35325410962105,31.31536940000001,37.3464075
26.28238802628667,50.221621580421925,26.3036529,50.2048953
29.915870666503906,40.19247817993164,29.95599416652853,40.20853417423974
29.975196153904047,40.205892361700535,29.956038983008483,40.20845829377346
29.93105125427246,40.1920280456543,29.956645,40.20217
24.838652376527108,46.66906524449587,24.84999197733313,46.67316205337297
31.323593252933147,37.37354770302772,31.314111477084555,37.34453330362386
21.284104758849136,40.42262323200703,21.33593806393897,40.43799483617632
29.985628128051758,40.16859817504883,29.95759650000001,40.2039047
26.28135871887207,50.11540985107422,26.3190127,50.2230949
21.612,39.197,21.621,39.192
29.815466236404127,39.83429141342639,29.79883960894436,39.86208881741334
21.615870849697494,39.19651843607426,21.6217243,39.1985
21.625,39.199,21.622,39.199
16.8750862144918,42.63174992054701,16.880549707693138,42.57840856593704
21.27849568582573,40.44093601405621,21.28780960481365,40.41729062083207
26.303,50.127,26.319,50.223
26.29,43.98,26.32,43.95
26.36,43.89,26.32,43.96
29.948244094848633,40.2200927734375,29.97576687551118,40.19062992883604
29.918016953519214,40.199191868305206,29.9758784,40.1906192
29.941361377241325,40.16915883868933,29.97613980000001,40.21409690000001
21.491426996285764,39.21738903969527,21.6198068110293,39.1358386174469
24.65,46.68,24.56,46.76
24.5542663785,46.5626241267,24.56686342262375,46.62385239785910
21.5,39.29,21.45,39.25
27.472768783569336,41.66453170776367,27.49130666747367,41.6793190380287
29.945236668855422,40.18118821084499,29.9504319,40.19538420000001
31.0390544003081,41.100579053163536,30.982770359638263,41.024883539881145
30.986040115356445,40.99723815917969,30.97394079757161,41.00037442638931
24.732580184936523,46.67027282714844,24.6885558,46.7560561
21.28,40.44,21.29,40.43
24.9031656732,46.6214811590,24.81945168507349,46.65535371962604
24.599579900772994,46.70698933303356,24.5572933763499,46.7038979882986
24.570161819458008,46.531707763671875,24.5577313,46.53501310000001
24.797833578273202,46.79509285837412,24.808539,46.806234
24.588192158396,46.5848365053535,24.577756,46.580316
30.919096342171347,41.093010194599636,30.9903836,41.04947359999999
30.993149380308502,41.07444226741791,30.9925029797277,41.0509241735382
24.927412128132538,46.787821389734745,24.8542787,46.7354303
24.893101314072958,46.61789674311876,24.854982,46.625892
21.59361,39.14974,21.583435,39.15394
26.411588668823242,50.034080505371094,26.3807992,50.0569249
26.449190139770508,50.11724090576172,26.437509,50.129356
24.66553852900607,46.701645702123635,24.7070899688461,46.7070081623222
16.95130506778231,42.55790702998638,16.910536,42.551792
24.014,38.199,24.015,38.229
26.432,49.997,26.427,50.036
26.45,49.98,26.39,50.04
26.38725137547016,50.05402408540249,26.390597,50.066723
21.58375120447915,39.16990790516138,21.53441063080206,39.20393128836058
24.77425193786621,46.66550064086914,24.6904001,46.6896055
24.687227249145508,46.63312911987305,24.69071589030928,46.62802041107978
29.990976876535818,40.20182009786367,29.959229,40.204551
24.814709575543485,46.88797239214182,24.79406756368743,46.86373359384844
21.58703,39.19297,21.582894,39.197974
25.403,49.595,25.465,49.614
25.8761702824482,43.5061956569552,25.846312,43.509693
24.738851973913093,46.71037059277296,24.7623256038125,46.7230207468374
21.606621861009497,39.16754186153412,21.58135837414952,39.15977954864502
31.680728912353516,38.65345001220703,31.663049500000007,38.6490895
18.295859473597513,42.606711499392986,18.280910917772747,42.593242349198825
24.108423233032227,38.0592041015625,24.0821911,38.05307939999999
24.10064874051583,38.05604785680771,24.0823539057689,38.0595293483996
24.11377179629291,38.02012301981449,24.0824999168621,38.0525100231171
24.74807633742753,46.652233712375164,24.793624659442,46.6542744260788
29.95169873549148,40.22019658237696,29.9618630574812,40.2221696441803
21.53824543152826,39.19597327709198,21.581258005907795,39.192437634677376
30.983835220336914,41.004966735839844,30.9904096153543,41.07431835767212
26.344,50.129,26.323,50.162
21.432228310546,39.2695248126984,21.4460006,39.2031189
24.797223332095957,46.87140002846718,24.74669675,46.8150723
21.5297605924123,39.2359096929431,21.522087,39.239596
24.109,38.094,24.084,38.083
28.392960940005977,48.452473059296615,28.441434340833894,48.49393531680107
24.8199462890625,46.73169708251953,24.8205367,46.7520526
24.842,46.764,24.808,46.760
24.831,46.761,24.809,46.765
24.797675005864566,46.768190301954746,24.79313,46.76774
25.43753,49.58466,25.429057,49.597123
28.450051868954752,48.488833755254745,28.4583866,48.4880901
24.860,46.629,24.859,46.647
26.39454740012261,43.96919958293438,26.39178040157,43.9216488038941
26.389774837619566,43.95366556942463,26.3927577,43.9203021
21.535846236518903,39.161966890096664,21.5226028,39.1620613
28.4,36.55,28.44,36.5
28.39,36.59,28.44,36.53
28.446426531662873,36.50717742741108,28.4406877,36.55101560000001
29.97,40.26,29.95,40.2
26.366735458374023,50.06102752685547,26.37855472963751,50.05878347268449
24.09597404816825,38.083126433193684,24.08009461308211,38.09066645801067
24.795108795166016,46.61283874511719,24.809627,46.619632
18.283302307128906,42.7158317565918,18.2778577,42.7253175
21.3,39.67,21.33,39.67
30.981996133672,41.0532357171178,30.973908,41.000247
30.95957848843271,41.03985216468573,30.9825694,41.024416
24.574,46.549,24.654,46.569
29.95666,40.21374,29.97647225969693,40.21437173795928
26.364599227905273,50.0893440246582,26.4514167,50.1285479
26.370179766306187,50.17750762403011,26.3059572,50.1903749
31.369328064701637,37.293371111154556,31.315243,37.346358
26.3786828459404,50.0592382997274,26.378859,50.058453
25.903275646904152,45.37660025060177,25.8975578464149,45.3499119074402
24.7742430199062,46.78440291434527,24.7926721,46.6734252
28.425228118896484,36.5701904296875,28.43577,36.54134
26.159277052594305,50.135932713747025,26.303636,50.20498
21.614765253874424,39.14177857339382,21.61810952582969,39.1381590767212
24.567,46.852,24.563,46.812
26.397099533382576,49.98279299587011,26.378859,50.058453
30.99662092291791,41.01707115769386,30.99236360256849,41.05121433734894
31.28304672241211,37.42813491821289,31.3126965,37.3441242
24.860254555562793,46.63128163665533,24.866828,46.6198584
24.67,46.81,24.87,46.62
21.55323505825204,39.76539887487888,21.5298624,39.7824611
21.62214,39.18216,21.6207452,39.1916200334599
30.990917628150967,41.0282663628459,30.986157,41.026566
24.839280978519948,46.832528449594975,24.810381,46.734586
21.59,39.15,21.58,39.14
26.30731120000000,50.17838610000000,Riyadh,NULL
26.30731120000000,50.17838610000000,Riyadh,NULL
21.537,39.163,21.522,39.175
24.801841735839844,46.660194396972656,24.82011494202778,46.64427116990586
24.777481694663116,46.76356617361308,24.777653137375836,46.775959014978426
24.66,46.69,24.65,46.66
24.534180947561083,46.63592353463173,24.561255,46.679364
24.109673835735276,38.09355687350035,24.088972,38.103111
29.978939147645086,40.18732611089945,29.92799163818284,40.19327875581971
25.4310710280341,49.645419381558895,25.4309989715095,49.5727342510777
26.520881894507696,50.02689655870199,26.441575,50.0817517
31.328963247860838,37.336234487593174,31.3360769,37.3310297
31.3813998118423,37.27794539183378,31.3360769,37.3310297
31.3317311815955,37.329151108861,31.336862,37.330218
24.78960609436035,46.76140213012695,24.806814,46.804126
24.488,39.634,24.474,39.582
24.85560616913364,46.71605620533228,24.853522,46.6484785
25.462074279785156,49.61408615112305,25.46324548290021,49.61815999374928
26.214116373674173,50.18852714449168,26.189756121837355,50.18749365933706
26.371653161609593,43.941352888941765,26.3789419963315,43.9528965129253
24.55248785976137,46.70421224087477,24.5581677,46.7050554
16.93184598340272,42.55190793424845,16.906099,42.543952
21.787949902958378,39.21244539320469,21.801714698817662,39.145066757562645
24.595,46.653,24.596,46.648
24.64,46.54,24.59,46.74
24.7919066064422,46.687029004096985,24.74680377816773,46.70220115950745
24.767986297607422,46.76074981689453,24.73272489870913,46.76500270921002
28.443956713041175,36.53166298792967,28.443956713041175,36.53166298792967
21.5770165722214,39.2113021016121,21.583574,39.208039
16.916699270360713,42.560988552868366,16.882147,42.58131
28.417482168994656,48.48799925297499,28.442793994752535,48.49296033382416
24.751013654449757,46.7053608968854,24.708758,46.688907
26.32769435158328,44.023318849503994,26.310447,44.041609
26.301898956298828,44.83235549926758,26.30645581741916,44.8262538281723
16.897247195642453,42.57771044969559,16.8875369,42.5824492
24.0248146869602,38.20599641650915,24.095976,38.064595
24.859495554138242,46.61573454737663,24.856579,46.599486
21.481,39.269,21.452,39.252
21.53,40.52,21.32,40.43
28.411892932383992,48.46996575593948,28.4413709136712,48.4937999444885
24.480127334594727,46.8065299987793,24.5591932,46.7931871
24.823546408952677,46.58967353403569,24.8223345497371,46.6497850787401
31.33763313293457,37.32730484008789,31.3208831,37.3276645
21.51687500000000,39.16920300000000,21.5210410196,39.1670151427
16.947023391723633,42.5589485168457,16.90693049370321,42.54398426994056
28.444683074951172,48.48465347290039,28.4427134,48.4934272
24.11,38.04,24.08,38.09
18.300968869817172,42.771645896136754,18.28466239999999,42.73450920000001
26.355033195089,43.9717574045062,26.385047,43.961696
24.680,46.708,24.652,46.708
24.562,46.530,24.561,46.547
30.010243149008208,40.22915884852409,29.988953485017415,40.198381957411776
24.75603406180141,46.75791844725609,24.762217,46.723087
26.2062931060791,50.20729446411133,26.3145014,50.2237383
21.646556854248047,39.23202133178711,21.62103,39.191481
30.997732162475586,41.06779861450195,30.9930858854397,41.05009923994326
29.9567928314209,40.20340347290039,29.9518399,40.2235343
24.57356619769375,46.71098280698061,24.5600375,46.679433
27.500819633928163,41.71437073498964,27.4729658,41.6647159
26.380156733546716,50.14708433300257,26.3863402,50.1782425
24.846662521362305,46.78506851196289,24.846072,46.758675
24.649925231933594,46.55226516723633,24.6445668,46.5540404
30.962391439806616,41.04105245321989,30.982770359638263,41.024883539881145
30.98,41.05,30.99,41.05
24.71,46.64,24.78,46.61
24.829,46.632,24.823,46.620
28.401802130162814,45.98345205187798,28.433709,45.950474
29.79048823710521,39.87504657357931,29.7975245,39.8545183
31.272106170654297,37.385990142822266,31.33496529999999,37.3403478
30.946898766159553,41.008311063051224,30.9563509,40.9989688
16.89011001586914,42.5865592956543,16.90743,42.544043
21.43,40.47,21.32,40.43
18.28,42.59,18.28,42.59
29.934123744607025,40.19390221685171,29.9599619,40.2078611
24.58,46.63,24.59,46.62
24.809544853161313,46.813782155513756,24.809936695555,46.8093597513199
26.43,50.08,26.39,50.09
29.983350227586175,40.20370401442051,29.96314215806632,40.19996002546065
29.975704193115234,40.2435188293457,29.96969589999999,40.2039752
21.496417105753892,40.503883101046085,21.4473083,40.5015273
21.589784702615333,39.1428055241704,21.5746443,39.14794579999999
21.57451887034954,39.153595715761185,21.583435,39.15394
25.99,43.74,26.0,43.73
24.569915462832736,46.795327886939056,24.561746599778665,46.79272469100951
24.862476348876953,46.66276931762695,24.8713378,46.66016899999999
24.89600944519043,46.605857849121094,24.8738901654845,46.61638829999999
31.3516235425843,37.3014194145799,31.336862,37.330218
31.01567840576172,41.13491439819336,31.015196,41.06474679999999
24.52509817145263,46.647348068654544,24.5609111,46.63956080000001
30.985945504732353,40.99722146987915,30.968022826713153,41.01496647948455
26.47,50.12,26.44,50.12
25.41384263220595,49.72161825746298,25.4200496272573,49.5746748293
24.8036942235542,46.64015706628561,24.7956921,46.6291011
31.336149396947448,37.310252264142036,31.337157985604318,37.32866495847702
29.8,39.85,29.81,39.86
29.99722603474882,40.24265706539154,29.9837172,40.2362782
21.269477732625194,40.41361168026924,21.29893271324243,40.426766478323664
24.64449945363241,46.49430055171251,24.64102766326138,46.5572236625656
26.425103220521937,50.11859726160765,26.4244928,50.1143351
21.565681318151256,39.25070039927959,21.581861,39.238833
24.798105677096984,46.64990220218897,24.7966037,46.6288454
26.34979820251465,50.07478332519531,26.3783941427963,50.05953315826646
24.449272657196616,39.5127247273922,24.46487015136397,39.54327396154403
21.41332773646753,39.28354572504759,21.4525751821513,39.2523279607921
21.460599964428788,39.88139530947438,21.454979,39.8741781
24.786443241690797,46.727707386016846,24.8205,46.730417
21.6,39.21,21.62,39.2
24.038165354154753,38.17715596407652,24.006889,38.168528
30.9846293533094,41.0436226800084,30.978215,41.009001
27.482063051207476,41.687857769429684,27.5486198536236,41.7047298638154
21.439611434936523,39.83442306518555,21.44718452150322,39.80767780674592
21.433332443237305,39.849796295166016,21.448058,39.807687
24.69345006449561,46.66551902890205,24.68889,46.64685
21.571454598083985,39.22922931611538,21.579052,39.228465
29.98634659505076,40.232274904847145,29.961369,40.22217
29.972197707393427,40.194070860743516,29.9644083,40.2218139
28.88,44.73,28.887709,44.749028
24.8085435945834,46.6138513013721,24.78093855,46.6625015
26.29948250618516,50.17518784850836,26.2981875,50.1780625
26.49218,50.12881,26.454265,50.118849
26.45135969435731,50.12986421585084,26.4548927,50.11553170000001
27.52409280305771,41.69373448938131,27.518112962817167,41.66731841247557
31.295379567941126,37.35647041350603,31.3090512181112,37.33988205
26.3441785343314,50.15203300863504,26.3233346349575,50.1617861911654
21.537884603614778,39.23686992377043,21.6255554,39.1359873
21.804431915283203,39.149497985839844,21.8023828,39.1445801
26.407732009887695,50.11643600463867,26.4556867,50.1137505
21.61165757106207,39.12314660847187,21.6197775,39.13615180000001
23.984039705687376,45.16343805938959,24.067330071084,45.2930893254089
24.80516908058074,46.61928344517946,24.8086066,46.6199107
24.493855520523248,39.53744597733021,24.48154976171124,39.53898932238624
24.47635269165039,39.807430267333984,24.4826062,39.7083324
21.549376391658058,39.20558832585811,21.5334585412377,39.1992388665676
29.77690887451172,40.02888488769531,29.867852,40.218941
30.96031951904297,41.03945541381836,30.9930858854397,41.05009923994326
21.444466794326768,39.8678958043456,21.44970617,39.86472861
24.102921141289666,38.014289885759354,24.0981781,38.0356104
24.103319304600586,38.05281713604927,24.1063384163616,38.0245240688324
21.56,39.22,21.54,39.15
26.380570632166442,50.042478181421764,26.365381,50.0472143
31.008697193405272,41.06590412557126,30.991658,41.049325
24.7934872208317,46.6220752894878,24.795639,46.629213
21.6,39.21,21.58,39.19
29.990673065185547,40.195106506347656,29.9861064,40.2216865
18.31,42.67,18.28,42.73
24.547,46.506,24.561,46.534
29.808020474744232,39.84918840229511,29.797289,39.85095
24.75,46.67,24.75,46.67
29.959703690351038,40.202391408383846,29.96631077529723,40.21540465204011
30.952163696289062,41.0117301940918,30.96635078490085,41.02314793697843
29.904312027081406,40.20082298666239,29.961942,40.2034601
26.349683055318682,50.136787332594395,26.32355,50.165058
26.350,50.095,26.385,50.045
24.732,46.678,24.732,46.672
24.655870478003,46.713122539222,24.820383,46.762032
24.81638526916504,46.78477096557617,24.8076245,46.8107936
21.65067331279476,39.134826958179474,21.58397530564082,39.14407093558197
24.644020080566406,46.72004699707031,24.686882,46.724101
24.669105733662153,46.57614883035421,24.6877397481948,46.585862002945
21.447,39.822,21.441,39.804
30.9610538482666,41.04169845581055,30.9615067,41.0393863
16.884,42.571,16.894,42.562
24.80134433772023,46.701673530042164,24.808563543215,46.7352744561195
26.304335437530543,50.17936572432518,26.3050825,50.1960229
18.29,42.69,18.28,42.67
21.510254748302085,39.24908772110939,21.5312277,39.1900094
28.472858428955078,36.560142517089844,28.418884,36.567279
24.449119135835126,39.64159950613975,24.4691348511428,39.6313521265984
24.13524607306484,38.00594016909599,24.104329043588454,38.03025041639708
26.4030525898445,50.0746821239591,26.3811984245112,50.0564850514511
24.723357741988327,46.75113011151552,24.744933,46.756024
31.660799026489258,38.68996810913086,31.67704382074488,38.66346895
24.71848994347597,46.65876878757479,Riyadh,NULL
21.54,39.23,21.62,39.2
21.4243886629382,39.2818881198764,21.440481,39.282259
29.963109970092773,40.205936431884766,29.9592377,40.2042985000001
30.02095603942871,40.23359298706055,29.961369,40.22217
29.858859376581254,40.20874086767435,29.9614276,40.20900529999999
29.813615798950195,40.106990814208984,29.931894,40.187126
21.600621172913097,39.20178662985563,21.5313889,39.1903611
26.361,50.065,26.381,50.057
30.999950408935547,41.0820426940918,30.9926996,41.04980219999999
21.381845474243164,40.424564361572266,21.33593806393897,40.43799483617632
26.4182261942139,50.03737024962902,26.4252384804264,50.1113849680882
24.600,46.621,24.564,46.632
29.927278518676758,40.20085144042969,29.963822,40.221876
29.9268856048584,40.18130111694336,29.9659365,40.22292839999999
27.466706239881784,41.69157430529595,27.5776723,41.7315705
24.82485884055354,46.68559771031141,24.807853,46.615759
24.606194583296666,46.616414822638035,24.59039395,46.59444795
24.791887126378008,46.68062321841717,24.793287,46.675238
21.430896759033203,39.83534622192383,21.4401688,39.7816144
29.81059455871582,39.8526496887207,29.80401924200741,39.86625914492456
27.52104008967506,41.640128195285804,27.5322405355908,41.6593763365959
24.06707953925336,38.09380564838647,24.0857157,38.0924179
26.406,49.982,26.421,50.023
16.85897445678711,42.607357025146484,16.9030209,42.54397480000001
27.511375925446156,41.709517613053315,27.477576128537514,41.65819153494427
25.48274203940147,49.57567631503361,25.4098561,49.55224639999999
